Origin Page,Destination Page,Link Text,Sentence Text,Wikidata Property Label,Direction
James Bowie High School Simms Texas,UnitedStates,United States,James Bowie High School also known as Bowie High School is a public high school located in Simms Texas United States,P17,Forwards
1967 in sports,1966insports,1966,1964160196516019661601967160196816019691601970,P156,Backwards
Bradley Center,Milwaukee,Milwaukee,and West State Streets in downtown Milwaukee Wisconsin United States,P131,Forwards
Groom High School,UnitedStates,USA,Groom High School is a public high school located in the city of Groom in Carson County Texas USA,P17,Forwards
Halifax Area High School,HalifaxAreaSchoolDistrict,Halifax Area School District,It is the sole high school operated by the Halifax Area School District,P5353,Forwards
Fernando Buesa Arena,Spain,Spain,Fernando Buesa Arena is an indoor sports arena in VitoriaGasteiz Spain,P17,Forwards
Lower Dauphin High School,LowerDauphinSchoolDistrict,Lower Dauphin School District,It is part of the Lower Dauphin School District serving Hummelstown East Hanover South Hanover Londonderry Township and Conewago Township,P5353,Forwards
Avia Solutions Group Arena,Lithuania,Lithuania,Avia Solutions Group Arena located in southern part of Verkiai elderate of Vilnius is the second largest arena in Lithuania,P17,Forwards
Salisbury Township School District,UnitedStates,United States,Salisbury Township School District is a small suburban public school district located in Lehigh County Pennsylvania in the United States,P17,Forwards
Ricard Casas,Spain,Spain,Ricard Casas Gurt born 12 September 1962 in Manresa Catalonia Spain is a Spanish basketball coach for the Spanish team FC Barcelona,P27,Forwards
Michele Mian,Italy,Italy,Mian was born in Gorizia Italy and won the silver medal with the Italian mens national team at the 2004 Summer Olympics in Athens Greece,P27,Forwards
Valdas Dabkus,Lithuania,Lithuanian,Valdas Dabkus born March 26 1984 is a Lithuanian professional basketball player,P27,Forwards
Bloomsburg Area High School,BloomsburgAreaSchoolDistrict,Bloomsburg Area School District,It is the sole high school operated by Bloomsburg Area School District,P5353,Forwards
Minas Gekos,Pointguard,point guard,At 6 1mwparseroutput fracwhitespacenowrapmwparseroutput frac nummwparseroutput frac denfontsize80lineheight0verticalalignsupermwparseroutput frac denverticalalignsubmwparseroutput sronlyborder0cliprect0000height1pxmargin1pxoverflowhiddenpadding0positionabsolutewidth1px382604 187 m in height he played at the point guard and shooting guard positions,P413,Forwards
Susquehanna Township School District,SusquehannaTownshipMiddleSchool,Susquehanna Township Middle School,Susquehanna Township Middle School 6th8th,P5353,Backwards
Argentina,CultureofArgentina,cultural,The country thereafter enjoyed relative peace and stability with several waves of European immigration mainly Italians and Spaniards radically reshaping its cultural and demographic outlook 625 of the population has full or partial Italian ancestry and the Argentine culture has significant connections to the Italian culture,P17,Backwards
Melvin Ely,Centerbasketball,center,A 610 261160lb 118160kg power forward8211center from Fresno State Ely was drafted by the Los Angeles Clippers in the first round 12th overall pick of the 2002 NBA draft,P413,Forwards
1982 in sports,1983insports,1983,1979160198016019811601982160198316019841601985,P156,Forwards
De Leon High School Texas,UnitedStates,USA,De Leon High School is a public high school located in the city of De Leon Texas USA and classified as a 2A school by the UIL,P17,Forwards
Central Columbia School District,CentralColumbiaHighSchool,Central Columbia High School,Central Columbia School District operates three schools Central Columbia High School 9th–12th Central Columbia Middle School 5th–8th and Central Columbia Elementary School K–4th,P5353,Backwards
1999 XXXV FIBA International Christmas Tournament,Spain,Spain,It took place at Raimundo Saporta Pavilion Madrid Spain on 24 and 25 December 1999 with the participations of Real Madrid Teka Panathinaikos champions of the 1998–99 Greek Basket League Partizan champions of the 1998–99 Yugoslav Basketball Cup and Zadar runnersup of the 1998–99 A1 Liga,P17,Forwards
Basketball at the 1988 Summer Olympics,SouthKorea,South Korea,It took place at the Jamsil Gymnasium in Seoul South Korea from 17 September to 30 September 1988,P17,Forwards
Yuri Korneev,SovietUnion,Soviet Union,Yuri Korneev March 26 1937 in Moscow Soviet Union 8211 June 17 2002 was a Russian basketball player,P27,Forwards
Gintaras Krapikas,Lithuania,Lithuania,Representing 160Lithuania,P27,Forwards
Fabricio Oberto,NationalBasketballAssociation,National Basketball Association,In 2005 Oberto signed with the San Antonio Spurs a team of the American National Basketball Association NBA and won a championship with the Spurs in 2007,P118,Forwards
Giedrius Staniulis,Powerforwardbasketball,power forward,He mainly plays the power forward position but can also play small forward,P413,Forwards
Wells High School Texas,UnitedStates,USA,Wells High School is a public high school located in Wells Texas USA,P17,Forwards
Kathi Bennett,UnitedStates,United States,Assistant Coach for 160United States,P27,Forwards
Latvia,Riga,Riga,Its capital and largest city is Riga,P17,Backwards
Creekview High School Carrollton Texas,UnitedStates,United States,Creekview High School is a public high school located in the city of Carrollton Texas United States,P17,Forwards
Ioannis Karathanasis,Powerforwardbasketball,power forward,At a height of 203 m 68 tall he played at both the small forward or power forward positions with small forward being his primary position,P413,Forwards
Ladislav Prokop,Basketballatthe1936SummerOlympics,mens tournament,He competed in the mens tournament at the 1936 Summer Olympics,P1344,Forwards
Sergio Paganella,1936SummerOlympics,1936 Summer Olympics,Sergio Paganella August 1 1911 8211 June 2 1992 was an Italian basketball player who competed in the 1936 Summer Olympics,P1344,Forwards
Federico Kammerichs,Powerforwardbasketball,power forward,111160kg in weight he could play at the small forward and power forward positions,P413,Forwards
Carmichaels Area School District,CarmichaelsAreaJuniorSeniorHighSchool,Carmichaels Area JuniorSenior High School,Carmichaels Area School District operates one elementary school Carmichaels Area Elementary Center and one JuniorSenior High School Carmichaels Area JuniorSenior High School,P5353,Backwards
Llanes,Spain,Spain,Llanes the Concejo de Llanes Conceyu de Llanes in Asturian language is a municipality of the province of Asturias in northern Spain,P17,Forwards
Victoria Australia,Ballarat,Ballarat,The state is home to four of Australias 20 largest cities Melbourne Geelong Ballarat and Bendigo,P131,Backwards
Shaquille ONeal,Centerbasketball,center,O’Neal was a 7foot1inch 216160m and 325pound 147160kg center who played for six teams over his 19year career in the National Basketball Association NBA and is a fourtime NBA champion,P413,Forwards
Hubbard High School Texas,UnitedStates,USA,Hubbard High School is a small 2A high school located in Hubbard Texas USA,P17,Forwards
Liga Feminina de Basquetebol,Portugal,Portugal,The Liga Feminina de Basquetebol LFB is the premier womens basketball league in Portugal,P17,Forwards
Steve Nash,NationalBasketballAssociation,National Basketball Association,He played 18 seasons in the National Basketball Association NBA where he was an eighttime AllStar and a seventime AllNBA selection,P118,Forwards
Roberto Viau,Argentina,Argentine,Roberto Luis Viau November 16 1931 – June 6 1971 was an Argentine basketball player who competed at the 1952 Summer Olympics,P27,Forwards
PalaDozza,Italy,Italy,PalaDozza is an indoor sporting arena located at Piazza Azzarita Manfredi 8 in Bologna Italy,P17,Forwards
Cemal Nalga,Centerbasketball,center,He plays the center position,P413,Forwards
Buchanan High School Michigan,UnitedStates,United States,Buchanan High School is a public high school located in Buchanan Michigan United States,P17,Forwards
Basketball at the 1980 Summer Olympics,SovietUnion,Soviet Union,It was held from July 20 to July 30 at the Olympiiski Indoor Stadium and at the CSKA Sports Palace both located in Moscow Russian SFSR Soviet Union,P17,Forwards
Basketball at the Friendship Games,SovietUnion,Soviet Union,Two events one mens with eleven teams and one womens with eight teams took place at two venues in Moscow Soviet Union – the CSKA Sports Palace and the Dynamo Sports Palace,P17,Forwards
1972 in sports,1971insports,1971,1969160197016019711601972160197316019741601975,P155,Forwards
Travis Unified School District,VandenHighSchool,Vanden High School,The high schools include 1 alternative high school in Travis Education Center TEC and 1 public high school in Vanden High School,P5353,Backwards
2013 Central American Games,CostaRica,Costa Rica,The 2013 Central American Games the X edition of the Central American Games were celebrated in San José Costa Rica from 3 to 17 March 2013,P17,Forwards
Diego Lo Grippo,Argentina,Argentine,Diego Fernando Lo Grippo born January 22 1978 is an ArgentineItalian professional basketball player,P27,Forwards
Hillcrest High School Dallas,UnitedStates,USA,Hillcrest High School formerly Vickery Meadows High School is a public secondary school located in North Dallas Texas USA,P17,Forwards
Midwest Conference,Illinois,Illinois, Member institutions are located in the Midwestern United States in the states of Illinois Iowa and Wisconsin,P131,Forwards
Oscar Schmidt,Smallforward,small forward,Schmidt primarily played the shooting guard and small forward position was 205 m 6160ft 8 in tall and weighed 110160kg 243160lbs,P413,Forwards
Berwick Area Senior High School,BerwickAreaSchoolDistrict,Berwick Area School District,The school is the only public high school in the Berwick Area School District,P5353,Forwards
Manvel High School,UnitedStates,USA,Manvel High School is a public high school located along Texas State Highway 6 in the city of Manvel Texas USA,P17,Forwards
AD Torreforta,Spain,Spain,Associació Deportiva Torreforta also known as AD Torreforta is an amateur Basketball team based in Tarragona Catalonia Spain,P17,Forwards
Southern United States,UnitedStates,United States,United StatesSouth Central United StatesDeep SouthUpland SouthSouth AtlanticEast South CentralWest South CentralMidAtlanticCountry160United StatesStates160Alabama160Arkansas160Delaware160Florida160a hrefwikiGeorgiaUSstate titleGeorgia US,P17,Forwards
