Origin Page,Destination Page,Link Text,Sentence Text,Wikidata Property Label,Direction
OberweilerTiefenbach,Germany,Germany,OberweilerTiefenbach is an Ortsgemeinde – a municipality belonging to a Verbandsgemeinde a kind of collective municipality – in the Kusel district in RhinelandPalatinate Germany,P17,Forwards
Middle East,Iraq,Iraq, 160Iraq,P361,Backwards
Lucius Tarutius Firmanus,Ancient Rome,Roman,86 BC was a Roman philosopher mathematician and astrologer Taruntius or Tarrutius are also used but are incorrect,P27,Forwards
Pope Boniface IX,Catholic Church,Catholic Church,1350 – 1 October 1404 born Pietro Tomacelli was the Roman claimant to the headship of the Catholic Church from 2 November 1389 to his death,P140,Forwards
List of Algerians,Algeria,Algerians,Notable Algerians include,P17,Forwards
North Africa,Morocco,Morocco,The most commonly accepted definition includes Morocco Algeria Tunisia Libya Egypt and Sudan the 6 countries that shape the top North of the African continent,P361,Backwards
Dougga,World Heritage Site,World Heritage Site,UNESCO qualified Dougga as a World Heritage Site in 1997 believing that it represents the bestpreserved Roman small town in North Africa,P1435,Forwards
Tommaso Bernetti,Cardinal Catholic Church,cardinal,Tommaso Bernetti 29 December 1779 – 21 March 1852 was an Italian Roman Catholic prelate and cardinal who served in the Secretariat of State and the Roman Curia during his time in the cardinalate,P39,Forwards
Anthemius of Tralles,Byzantine Empire,Byzantine Empire,Anthemius of Tralles Greek Ἀνθέμιος ὁ Τραλλιανός Medieval Greek anˈθemios o traliaˈnos Anthémios o Trallianós c8201474160– 533160x160558 was a Greek from Tralles who worked as a geometer and architect in Constantinople the capital of the Byzantine Empire,P27,Forwards
Pope Boniface IV,Pope,pope,As pope he encouraged monasticism,P39,Forwards
Gaiseric,Carthage,Carthage,After dying in Carthage Gaiseric was succeeded by his son Huneric,P20,Forwards
Tiberius Julius Sauromates III,Tiberius Julius Ininthimeus,Ininthimeus,His two younger brothers were princes Rhescuporis IV and Ininthimeus,P22,Backwards
Po Valley,Piedmont,Piedmontese,The altitude of the valley through which the Po flows exclusive of its tributaries varies from approximately 4160m 15 feet below sea level in the Polesine subregion the delta around Ferrara to about 2100160m 6900 feet at the rivers origin in the southern Piedmontese province of Cuneo also known as the Provincia granda,P131,Forwards
Maria Luisa of Parma,Charles IV of Spain,Charles Prince of Asturias,In 1765 she married Charles Prince of Asturias becoming queen when he ascended the throne in 1788,P26,Forwards
Gian Francesco Albani,Rome,Rome,Albani was born in Rome the son of Carlo Albani Duke of Soriano his granduncle was Pope Clement XI Gianfrancesco Albani,P20,Forwards
Giovanni Mario Crescimbeni,Poet,poet,Giovanni Mario Crescimbeni October 9 1663160821132March 8 1728 was an Italian critic and poet,P106,Forwards
France,Spain,Spain,France borders Belgium Luxembourg and Germany to the northeast Switzerland Monaco and Italy to the east Andorra and Spain to the south as well as the Netherlands Suriname and Brazil in the Americas,P47,Backwards
Fontana Maggiore,Perugia,Perugia,Coordinates mwparseroutput geodefaultmwparseroutput geodmsmwparseroutput geodecdisplayinlinemwparseroutput geonondefaultmwparseroutput geomultipunctdisplaynonemwparseroutput longitudemwparseroutput latitudewhitespacenowrap43°06′44″N 12°23′20″Exfeff  xfeff43112192°N 1238881°Exfeff  43112192 1238881The Fontana Maggiore a masterpiece of medieval sculpture placed in the centre of Piazza IV Novembre16091it93 formerly Piazza Grande is the monument symbol of the city of Perugia,P131,Forwards
Weißenburg in Bayern,Germany,Germany,Weißenburg in Bayern formerly also Weißenburg im Nordgau is a town in Middle Franconia Germany,P17,Forwards
Appuleia Varilla,Ancient Rome,Roman,Appuleia Varilla flourished 1st century AD was a Roman noblewoman and the daughter of Quinctilla Varilla and Sextus Appuleius,P27,Forwards
Classical Antiquity journal,University of California Press,University of California Press,It is published by the University of California Press on behalf of the Department of Classics of the University of California Berkeley,P123,Forwards
Castles in Great Britain and Ireland,Castle,castles,Although a small number of castles had been built in England in the 1050s the Normans began to build motte and bailey and ringwork castles in large numbers to control their newly occupied territories in England and the Welsh Marches,P360,Forwards
Vindobona,Austria,Austria,Vindobona from Gaulish windo white and bona basebottom was a Roman military camp on the site of the modern city of Vienna in Austria,P17,Forwards
Pope Benedict XIII,Catholic Church,Catholic Church,Pope Benedict XIII Latin Benedictus XIII 2 February 1649 – 21 February 1730 born Pietro Francesco Orsini and later called Vincenzo Maria Orsini was head of the Catholic Church and ruler of the Papal States from 29 May 1724 to his death in 1730,P140,Forwards
Fall of Constantinople,Byzantine Empire,Byzantine Empire,The Fall of Constantinople Byzantine Greek Ἅλωσις τῆς Κωνσταντινουπόλεως romanized160Hálōsis tē̂s Kōnstantīnoupóleōs Turkish İstanbulun Fethi lit820139Conquest of Istanbul39 was the capture of the Byzantine Empires capital by the Ottoman Empire,P770,Forwards
Levant,Syria,Syria,In its narrowest sense it is equivalent to the historical region of Syria which included presentday Syria Lebanon Jordan Israel Palestine and most of Turkey southeast of the middle Euphrates,P527,Forwards
Umbertide,Province of Perugia,province of Perugia,Umbertide Italian pronunciation160umˈbɛrtide is a town and comune township of Italy in the province of Perugia and  in northwestern Umbria at the confluence of the Reggia river and the Tiber,P150,Backwards
Giacomo Antonelli,Cardinal Secretary of State,Cardinal Secretary of State,He was the Cardinal Secretary of State from 1848 until his death he played a key role in Italian politics resisting the unification of Italy and affecting Roman Catholic interests in European affairs,P39,Forwards
Ottoman wars in Europe,Ottoman Empire,Ottoman Empire,The Ottoman wars in Europe were a series of military conflicts between the Ottoman Empire and various European states dating from the Late Middle Ages up through the early 20th century,P710,Forwards
Rhea Silvia,Mars mythology,Mars,The Legend of Rhea Silvia recounts how she was raped by Mars while she was a Vestal Virgin and as a result became the Mother of Romulus and Remus the founders of Rome,P451,Backwards
Adamo Rossi,Perugia,Perugia,Adamo Rossi March 5 1821 in Petrignano – February 22 1891 in Perugia was an Italian clergyman revolutionary patriot scholar and librarian,P20,Forwards
Theatre of Pompey,Assassination of Julius Caesar,assassinated,The curia is infamous as the place where Julius Caesar was assassinated by Brutus and Cassius during a session of the Senate on 15 March 44 BC,P276,Backwards
Plague of Cyprian,Roman Empire,Roman Empire,The Plague of Cyprian was a pandemic that afflicted the Roman Empire about from AD 249 to 262,P276,Forwards
Chrysippus,Athens,Athens,He was a native of Soli Cilicia but moved to Athens as a young man where he became a pupil of Cleanthes in the Stoic school,P20,Forwards
Titus Quinctius Capitolinus Barbatus,Ancient Rome,Roman,Titus Quinctius Capitolinus Barbatus 513 BC160821132after 423 BC was a Roman statesman and general who served as consul six times,P27,Forwards
Serbia,Balkans,Balkans,It is situated in the southern Pannonian Plain and central Balkans and borders Hungary to the north Romania to the northeast Bulgaria to the southeast North Macedonia to the south Croatia and Bosnia and Herzegovina to the west and Montenegro to the southwest while claiming a border with Albania through the disputed territory of Kosovo,P706,Forwards
Elagabalus,Severus Alexander,Severus Alexander,Amidst growing opposition at  just 18 years of age he was assassinated and replaced by his cousin Severus Alexander in March 222,P22,Backwards
Aeminium,Ancient Rome,Romans,The Romans founded the civitas of Aeminium in this place at the time of Augustus which came under the protection of nearby Conimbriga situated some 15 kilometres 93160mi to the south,P17,Forwards
Vallecorsa,Province of Frosinone,Province of Frosinone,Vallecorsa is a comune municipality in the Province of Frosinone in the Italian region Lazio located about 90 kilometres 56160mi southeast of Rome and about 20 kilometres 12160mi south of Frosinone in the Monti Ausoni area,P150,Backwards
Worms Cathedral,Romanesque architecture,Romanesque,The cathedral is located on the highest point of the inner city of Worms and is the most important building of the Romanesque style in Worms,P149,Forwards
Ottoman–Venetian War 1570–1573,Kingdom of Sicily,Sicily,It was waged between the Ottoman Empire and the Republic of Venice the latter joined by the Holy League a coalition of Christian states formed under the auspices of the Pope which included Spain with Naples and Sicily the Republic of Genoa the Duchy of Savoy the Knights Hospitaller the Grand Duchy of Tuscany and other Italian states,P710,Forwards
Deutz Abbey,Germany,Germany,Deutz Abbey German Kloster or Abtei Deutz was a Benedictine monastery located at Deutz now part of Cologne as KölnDeutz North RhineWestphalia Germany,P17,Forwards
Zile,Tokat Province,Tokat Province,Zile anciently known as Zela Greek Ζῆλα still as Latin Catholic titular see is a city and a district of Tokat Province Turkey,P131,Forwards
Arsaces I of Parthia,Parthian Empire,Arsacid dynasty,Arsaces I ˈɑːrsəsiːz from Greek Ἀρσάκης in Parthian 𐭀𐭓𐭔𐭊 Aršak Persian اشک8206 Ašk was the first king of Parthia as well as the founder and eponym of the Arsacid dynasty of Parthia ruling from 247 BC to 217 BC,P27,Forwards
San Massimo,Italy,Italian,San Massimo is a comune municipality in the Province of Campobasso in the Italian region Molise located about 25 kilometres 16160mi southwest of Campobasso comprising 276 square kilometres 107160sq160mi,P17,Forwards
Military history of Spain,Military history,military history,The military history of Spain from the period of the Carthaginian conquests over the Phoenicians to the current Afghan War spans a period of more than 2200 years and includes the history of battles fought in the territory of modern Spain as well as her former and current overseas possessions and territories and the military history of the people of Spain regardless of geography,P1269,Forwards
AustriaHungary,Austrian Empire,Austrian Empire,At its core was the dual monarchy which was a real union between the Austrian Empire and the Kingdom of Hungary,P1366,Backwards
Human uses of birds,Bird,birds,Human uses of birds have for thousands of years included both economic uses such as food and symbolic uses such as art music and religion,P921,Forwards
Marcus Antistius Labeo,Quintus Antistius Labeo,Quintus Antistius Labeo,Marcus Antistius Labeo was the son of Quintus Antistius Labeo a jurist who caused himself to be slain after the defeat of his party at Philippi,P22,Forwards
London,England,England,London is the capital and largest city of England and the United Kingdom,P1376,Forwards
Arcesilaus consul,Roman Empire,Roman,3rd century was a Roman senator who was appointed consul in AD 267,P2348,Forwards
Imperium,Roman dictator,dictator,These included the curule aedile the praetor the consul the magister equitum and the dictator,P1552,Backwards
Abbey of Saint Scholastica Subiaco,Italy,Italy,The Abbey of Saint Scholastica also known as Subiaco Abbey Italian Abbazia di Santa Scolastica is located just outside the town of Subiaco in the Province of Rome Region of Lazio Italy and is still an active Benedictine order territorial abbey first founded in the 6th century AD by Saint Benedict of Nursia,P17,Forwards
Rhine,North Sea,North Sea,The Rhine German Rhein ʁaɪ̯n French Rhin Dutch Rijn Sursilvan Rein Sutsilvan and Surmiran Ragn Rumantsch Grischun Vallader and Puter Rain Italian Reno Alemannic German Rhin including AlsatianLow Alemannic German Ripuarian Low Franconian Rhing Latin Rhenus ˈr̥e̞ːnus is one of the major European rivers and has its sources in Switzerland and flows in a mostly northerly direction through Germany and the Netherlands emptying into the North Sea,P403,Forwards
