Origin Page,Destination Page,Link Text,Sentence Text,Wikidata Property Label,Direction
Aulus Verginius Tricostus Rutilus,Roman consul,Roman consul,Aulus Verginius Tricostus Rutilus was a Roman consul in 476 BC,P39,Forwards
Marcus Musurus,Heraklion,Heraklion,1470 – 1517 was a Greek scholar and philosopher born in Candia Venetian Crete modern Heraklion Crete,P19,Forwards
Mandeure,France,France,Mandeure is a commune in the Doubs department in the BourgogneFrancheComté region in eastern France,P17,Forwards
Palazzo Schifanoia,Italy,Italy,Palazzo Schifanoia is a Renaissance palace in  Ferrara EmiliaRomagna Italy built for the Este family,P17,Forwards
Tipaza,Tipasa,Tipasa,When it was part of the Roman Empire it was called Tipasa,P276,Backwards
Anagni,Province of Frosinone,province of Frosinone,Anagni Italian pronunciation160aˈnaɲɲi is an ancient town and comune in the  province of Frosinone Latium central Italy in the hills eastsoutheast of Rome,P131,Forwards
National Etruscan Museum,Rome,Rome,The National Etruscan Museum Italian Museo Nazionale Etrusco is a museum of the Etruscan civilization housed in the Villa Giulia in Rome Italy,P131,Forwards
Mines of Paris,France,France,The mines of Paris in French carrières de Paris — quarries of Paris comprise a number of abandoned subterranean mines under Paris France connected together by galleries,P17,Forwards
Mamercus Aemilius Lepidus Livianus,Ancient Rome,Roman,62 BC was a Roman politician and military commander who was consul in 77 BC,P27,Forwards
Nohn,Germany,Germany,Nohn is an Ortsgemeinde – a municipality belonging to a Verbandsgemeinde a kind of collective municipality – in the Vulkaneifel district in RhinelandPalatinate Germany,P17,Forwards
Roman magistrate,Ancient Rome,Ancient Rome,The Roman magistrates were elected officials in Ancient Rome,P17,Forwards
Atto of Pistoia,Tuscany,Tuscany,He became Abbot of Vallombrosa in Tuscany in 1105 and in 1135 was made Bishop of Pistoia also in Tuscany,P19,Forwards
Onestate solution,Israel,Israel,Proponents of a unified Israel advocate a single state in Israel the West Bank and the Gaza Strip with citizenship and equal rights in the combined entity for all inhabitants of all three territories without regard to ethnicity or religion,P17,Forwards
Piazza Navona,Italy,Italy,Piazza Navona pronounced160ˈpjattsa naˈvoːna is a public open space in Rome Italy,P17,Forwards
Santi Quattro Coronati,Rome,Rome,Santi Quattro Coronati is an ancient basilica in Rome Italy,P131,Forwards
Royal court,Monarchy,monarchy,A royal court is an extended royal household in a monarchy including all those who regularly attend on a monarch or another central figure,P361,Forwards
Demographics of Algeria,Algeria,Algeria,This article is about the demographic features of the population of Algeria including population density ethnicity education level health of the populace economic status religious affiliations and other aspects of the population,P276,Forwards
Montegridolfo,Italy,Italian,Montegridolfo Romagnol Munt Gridòlf is a comune municipality in the Province of Rimini in the Italian region EmiliaRomagna located about 130 kilometres 81160mi southeast of Bologna and about 20 kilometres 12160mi southeast of Rimini,P17,Forwards
Scotland,England,England,Covering the northern third of the island of Great Britain mainland Scotland has a 96mile 154160km border with England to the southeast and is otherwise surrounded by the Atlantic Ocean to the north and west the North Sea to the northeast and the Irish Sea to the south,P47,Backwards
Ceionius Rufius Albinus,Roman consul,consul,4th century was a Roman senator who was appointed consul in 335,P39,Forwards
Italy,Italians,Italian,    Anthem160Il Canto degli Italiani160160ItalianThe Song of the ItaliansShow globeShow map of EuropeLocation of160Italy160dark green–160in Europe160light green amp160dark grey–160in the European Union160light green160 –160 91Legend93Capitaland largest cityRome41°54′N 12°29′Exfeff  xfeff41900°N 12483°Exfeff  41900 12483Official160languagesItalianaNative languagesSee full listEthnic160groups  2017915 Italians85 OthersReligion  2017833 Christianity124 No religion37 Islam06 OthersDemonymsItalianGovernmentUnitary parliamentaryconstitutional republic•160President Sergio Mattarella•160Prime Minister Mario Draghi•160President of the Senate Elisabetta Casellati•160President of theChamber of Deputies Roberto Fico,P17,Backwards
Spain,Europe,European continent,With an area of 505990160km2 195360160sq160mi Spain is the largest country in Southern Europe the secondlargest country in Western Europe and the European Union and the fourthlargest country by area on the European continent,P361,Forwards
Giulio Cesare Polerio,Rome,Rome,He died in Rome,P20,Forwards
Ottoman–Hungarian wars,Ottoman Empire,Ottoman Empire, Ottoman Empirevassals,P710,Forwards
Puy Foradado Dam,Spain,Spain,The Puy Foradado Dam was a Roman archgravity dam in Zaragoza province Aragon Spain dating to the 2nd or 3rd century AD,P17,Forwards
Kingdom of Sardinia,Italy,Italian Republic,The Savoyled Kingdom of PiedmontSardinia was thus the legal predecessor of the Kingdom of Italy which in turn is the predecessor of the presentday Italian Republic,P17,Forwards
Gnaeus Julius Agricola,Rome,Rome,When his command ended in 73 he was made patrician in Rome and appointed governor of Gallia Aquitania,P20,Forwards
Verucchio,Italy,Italy,Verucchio Romagnol Vròcc is a comune in the province of Rimini region of EmiliaRomagna Italy,P17,Forwards
San Lorenzo Maggiore Naples,Italy,Italy,San Lorenzo Maggiore is a church in Naples Italy,P17,Forwards
Italian War of 1551–1559,Siege of Mirandola 1551,Mirandola,Mirandola,P361,Backwards
Vani archaeological site,Georgia country,Georgia,The Vani archaeological site Georgian58 ვანის ნაქალაქარი romanized vanis nakalakari  literally the ruinedformer town of Vani is a multilayer archaeological site in western Georgia located on a hill at the town of Vani in the Imereti region,P17,Forwards
Julia Soaemias,Roman emperor,Roman emperor,Julia Soaemias Bassiana 180 – 11 March 222 was a Syrian noblewoman and the mother of Roman emperor Elagabalus who ruled over the Roman Empire from 218 to 222,P39,Forwards
Wetzlar,Germany,Germany,Wetzlar is a city in the state of Hesse Germany,P17,Forwards
Roman Senate,Ancient Rome,ancient Rome,The Roman Senate Latin Senātus Rōmānus was a governing and advisory assembly in ancient Rome,P17,Forwards
Cotignola,Lugo EmiliaRomagna,Lugo,Cotignola borders the following municipalities Bagnacavallo Bagnara di Romagna Faenza Lugo Solarolo,P47,Backwards
Ripanj,Serbia,Serbia,Ripanj Serbian Cyrillic Рипањ is a suburban settlement of Belgrade Serbia,P17,Forwards
Maria Teresa Casini,Frascati,Frascati,She was beatified on 31 October 2015 in Frascati,P19,Forwards
Forlimpopoli,Italy,Italy,Forlimpopoli Italian pronunciation160forlimˈpɔːpoli Romagnol Frampùl is a town and comune in the province of ForlìCesena northeastern Italy,P17,Forwards
Hottenbach,Germany,Germany,Hottenbach is an Ortsgemeinde – a municipality belonging to a Verbandsgemeinde a kind of collective municipality – in the Birkenfeld district in RhinelandPalatinate Germany,P17,Forwards
Monarch,Monarchy,monarchy,A monarch is a head of state for life or until abdication and therefore the head of state of a monarchy,P361,Forwards
Giovanni Paolo Colonna,Bologna,Bologna,In addition to being chapelmaster and organist of San Petronio Basilica in Bologna he served prominent members of the courts of Ferrara Parma Modena and Florence,P20,Forwards
Third Punic War,Ancient Carthage,Carthage,The Third Punic War 149–146 BC was the third and last of the Punic Wars fought between Carthage and Rome,P710,Forwards
1860,1860s,1860s,1860 MDCCCLX was a leap year starting on Sunday of the Gregorian calendar160and a leap year starting on Friday of the Julian calendar the 1860th year of the Common Era CE and Anno Domini AD designations the 860th  year of the 2nd160millennium the 60th  year of the 19th160century and the  1st   year of the 1860s decade,P361,Forwards
Scorzè,Salzano,Salzano,The country is bordered by Zero Branco Trebaseleghe Venezia Noale and Salzano,P47,Forwards
Gilva Numidia,Algeria,Algeria,It was located to the south of Hippo Regius in presentday Algeria,P17,Forwards
Gaius Maenius,Roman consul,consul,Gaius Maenius possibly Gaius Maenius Antiaticus was a Roman statesman and general who was elected consul in 338 BC and appointed dictator twice in 320 BC and 314 BC,P39,Forwards
Gensis vicus,Serbia,Serbia,Gensis was the Roman settlement vicus in Moesia Superior now central Serbia on Cer mountain near Lešnica,P17,Forwards
Akbara,Israel,Israeli municipality,Akbara Arabic عكبرة8206 is an Arab village in the Israeli municipality of Safed which included in 2010 more than 200 families,P17,Forwards
Trevi nel Lazio,Italy,Italian,Trevi nel Lazio is a town and comune municipality in  the province of Frosinone in the Italian region of Lazio in the upper valley of the Aniene river,P17,Forwards
Republika Srpska,Bosnia and Herzegovina,Bosnia and Herzegovina,Republika Srpska Serbian Cyrillic Република Српска pronounced160repǔblika sr̩pska32listen is one of the two entities of Bosnia and Herzegovina the other being the Federation of Bosnia and Herzegovina,P17,Forwards
Parthian Empire,Roman Empire,Roman Empire,The empire located on the Silk Road trade route between the Roman Empire in the Mediterranean Basin and the Han dynasty of China became a center of trade and commerce,P47,Forwards
Cocullo,Italy,Italy,Cocullo is a comune and town in the Province of LAquila located in the Abruzzo region of Italy,P17,Forwards
Publius Valerius Poplicola consul 475 BC,Roman consul,consul,Publius Valerius Poplicola was consul of the Roman Republic in 475 BC and 460 BC and interrex in 462 BC,P39,Forwards
Numitor,Alba Longa,Alba Longa,In Roman mythology King Numitor ˈnjuːmɪtər tɔːr of Alba Longa was the maternal grandfather of Romes founder and first king Romulus and his twin brother Remus,P27,Forwards
Tunisia,North Africa,North Africa,It is a part of the Maghreb region of North Africa and is bordered by Algeria to the west and southwest Libya to the southeast and the Mediterranean Sea to the north and east covering 163610160km2 63170160sq160mi with a population of 11 million,P361,Forwards
Eggenberg Graz,Austria,Austrian,Eggenberg is the 14th city district of Graz in the Austrian  province of Styria,P17,Forwards
Hans Peter Christian Møller,Rome,Rome,From 1843 to 1845 he served as Inspector of Colonies and Whaling in North Greenland before his untimely death in Rome at the age of 34,P20,Forwards
Quevauvillers,France,France,Quevauvillers is a commune in the Somme department in HautsdeFrance in northern France,P17,Forwards
Santo Spirito in Sassia,Borgo rione of Rome,Borgo,It is in Borgo Santo Spirito a street which got its name from the church placed in the southern part of Rione Borgo,P276,Forwards
Diocletian,Roman emperor,Roman emperor,244 – 3 December 311 was a Roman emperor from 284 to 305,P39,Forwards
Catholic Church,Latin Church,Latin Church,The Latin Church the twentythree Eastern Catholic Churches and institutes such as mendicant orders enclosed monastic orders and third orders reflect a variety of theological and spiritual emphases in the church,P361,Backwards
EmiliaRomagna,Italy,Italy,EmiliaRomagna UK ɪˌmiːliə roʊˈmɑːnjə US eɪˌmiːljə both also ɛˌmiːljə  Italian160eˈmiːlja roˈmaɲɲa Emilian EméggliaRumâgna or EmîliaRumâgna Romagnol EméliaRumâgna is one of the 20 administrative regions of Italy situated in the northeast section of the country comprising the historical regions of Emilia and Romagna,P17,Forwards
Italy–Uruguay relations,Italy,Italian Republic,Italy–Uruguay relations refers to the current and historical relations between the Italian Republic and the Oriental Republic of Uruguay,P17,Forwards
Marcus Claudius Marcellus,Roman consul,consul,270 – 208 BC five times elected as consul of the Roman Republic was an important Roman military leader during the Gallic War of 225 BC and the Second Punic War,P39,Forwards
Spanish Steps,Italy,Italy,The Spanish Steps Italian Scalinata di Trinità dei Monti are a set of steps in Rome Italy climbing a steep slope between the Piazza di Spagna at the base and Piazza Trinità dei Monti dominated by the Trinità dei Monti church at the top,P17,Forwards
War of LAquila,Papal States,Papal States,It started in 1423 as a personal conflict against the condottiero Braccio da Montone and the city of LAquila in Abruzzo but later turned into a national conflict when the forces of the Duchy of Milan the Republic of Florence the Papal States and the Kingdom of Naples were also involved,P710,Forwards
Turkey,Greece,Greece,It shares borders with Greece and Bulgaria to the northwest the Black Sea to the north Georgia to the northeast Armenia Azerbaijan and Iran to the east Iraq to the southeast Syria and the Mediterranean Sea to the south and the Aegean Sea to the west,P47,Forwards
Alfonsine,Ravenna,Ravenna,It is located 60 kilometres 37160mi east of Bologna and 15 kilometres 9160mi northwest of Ravenna,P47,Forwards
